Farmer_ID,District,Crop_Type,Year,Rainfall_mm,Fertilizer_kg_per_acre,Soil_Health_Index,Yield_ton_per_acre,Average_Price_INR,Temperature_C,Humidity_%,Soil_Moisture_%,Claim_Amount_INR,Fraud_Flag,Transport_Time_days,Storage_Duration_days,Quality_Score,Irrigation_Level_%,Pesticide_Litre_per_acre,Seed_Quality_Index,Sensor_Temperature_C,Sensor_Soil_Moisture_%,NDVI_Index,PH_Value,Expected_Yield_ton_per_acre,Yield_Variance,Market_Demand_Index,Export_Potential_Score,Claim_to_Yield_Ratio,Weather_Anomaly_Flag,Spoilage_Rate_%,Transport_Cost_INR,Revenue_per_Acre,Cost_of_Cultivation_INR,Profit_per_Acre,Sustainability_Score,Humidity_
13,Telangana,Wheat,2021,765,46,0.7869497258518576,3.3628597876346658,2022,29.617811246249975,60,40,25000,0,2,10,88,70,1.3,0.96,27.773470692601073,39.358586348000564,0.69,7.03,2.09,1.11,0.52,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.73,61.352649873590806
14,Maharashtra,Sugarcane,2025,807,56,0.8332391041701909,3.765448634600621,3053,30.002990833482123,67,47,35000,0,3,11,89,56,4.09,0.95,32.38187547620493,49.83806332851467,0.78,6.89,2.29,1.01,1.34,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.76,62.41559848272259
15,Tamil Nadu,Cotton,2024,1081,61,0.9291624342961228,4.315814348190743,6496,30.376545565910206,65,45,40000,1,5,14,92,74,3.17,0.96,30.670604991178475,43.4234945249808,0.74,7.24,2.84,1.06,0.89,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.79,62.06797676044144
16,Telangana,Wheat,2021,786,42,0.7463616204138277,3.202875520065585,1599,28.877202436100454,60,40,25000,0,2,10,88,52,4.76,0.79,27.289789744182446,37.96977228456768,0.81,6.85,2.09,1.11,1.16,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.76,64.25064556447055
17,Karnataka,Maize,2023,661,41,0.7191777639141982,3.0951102825267247,1857,27.474987929830426,58,38,20000,1,4,9,85,52,3.83,0.77,27.2903455808189,36.591214206090356,0.61,7.89,1.96,0.84,0.57,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.7,56.66113117928751
18,Karnataka,Maize,2023,809,35,0.7174293573700025,2.4357458530999008,1855,25.326719059465415,58,38,20000,1,4,9,85,93,2.12,0.89,26.180579540108816,39.27307532808521,0.83,7.59,1.96,0.84,1.44,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.76,54.03636726480796
19,Karnataka,Maize,2023,696,44,0.7479955447358277,3.277438184204012,1577,25.87089959519561,58,38,20000,1,4,9,85,99,2.24,0.98,26.51588325543031,36.171457926788264,0.65,5.62,1.96,0.84,1.24,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.64,60.02405365866202
20,Karnataka,Maize,2023,807,35,0.74856007339528,3.2643532340359864,1790,26.001361069525544,58,38,20000,1,4,9,85,52,3.83,0.77,27.2903455808189,36.591214206090356,0.61,7.89,1.96,0.84,0.57,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.7,55.99457723934255
21,Telangana,Wheat,2021,802,44,0.798667861172413,2.863728957879171,1754,29.326898525220358,60,40,25000,0,2,10,88,76,4.21,0.76,27.373037020799707,41.478948430708144,0.72,5.93,2.09,1.11,1.41,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.71,57.68856912904172
22,Tamil Nadu,Cotton,2024,1023,56,0.8543614791982195,3.6994231248031064,6280,29.852797745235684,65,45,40000,1,5,14,92,89,4.88,0.71,30.816531771933306,45.85218987692573,0.48,5.63,2.84,1.06,1.0,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.66,69.97977455558261
23,Karnataka,Maize,2023,771,43,0.7298555838130598,2.4001549975067666,1841,26.947312847764948,58,38,20000,1,4,9,85,77,4.95,0.86,27.181785886376485,40.09534046296507,0.48,6.13,1.96,0.84,0.57,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.61,61.58138925026654
24,Tamil Nadu,Cotton,2024,1064,61,0.8407029134211038,3.6717175988981796,6163,31.739572186218034,65,45,40000,1,5,14,92,72,3.65,0.85,29.073773894709067,44.09525744767596,0.86,6.81,2.84,1.06,1.12,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.81,64.07937818367841
25,Andhra Pradesh,Rice,2022,1042,48,0.8480699304171628,3.8159557894152067,2028,29.54834355541886,62,42,30000,0,3,12,90,71,2.43,0.94,29.071549368149515,40.34561585676336,0.61,7.91,2.44,1.06,1.05,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.75,66.802612078165
26,Tamil Nadu,Cotton,2024,1128,58,0.9210196124144696,3.7783156071652595,6014,31.594670806210654,65,45,40000,1,5,14,92,70,2.55,0.79,29.735566265438507,45.29240273619952,0.67,6.6,2.84,1.06,0.89,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.75,66.50113223419214
27,Karnataka,Maize,2023,776,36,0.6882833394768435,2.3883969671467584,1575,26.826035421366132,58,38,20000,1,4,9,85,85,1.74,0.73,26.557292928473224,39.67925327514574,0.81,5.71,1.96,0.84,1.13,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.69,60.4202245187976
28,Telangana,Wheat,2021,815,44,0.793063529498308,3.042225524778905,1987,26.597745034073178,60,40,25000,0,2,10,88,61,4.31,0.98,28.26705942152179,40.9117675570156,0.38,5.56,2.09,1.11,0.96,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.59,55.315130430822116
29,Tamil Nadu,Cotton,2024,1104,58,0.8730142732096826,4.38138333424128,6180,31.71974237629634,65,45,40000,1,5,14,92,74,3.17,0.96,30.670604991178475,43.4234945249808,0.74,7.24,2.84,1.06,0.89,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.79,61.21605259348057
30,Tamil Nadu,Cotton,2024,1002,55,0.8737765054988128,4.029683595259203,6174,29.83482046267015,65,45,40000,1,5,14,92,58,2.3,0.8,30.319968092068358,46.33471269156903,0.32,5.6,2.84,1.06,1.3,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.62,66.33085126496238
31,Karnataka,Maize,2023,705,42,0.6810370889108119,2.7161609464061574,1627,25.726525687515288,58,38,20000,1,4,9,85,88,1.46,0.85,26.275041888291987,38.78683175598358,0.78,6.12,1.96,0.84,0.78,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.7,61.99023982649484
32,Karnataka,Maize,2023,714,37,0.7262129620450324,2.46653851349727,1510,26.209582961215688,58,38,20000,1,4,9,85,93,2.12,0.89,26.180579540108816,39.27307532808521,0.83,7.59,1.96,0.84,1.44,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.76,59.23743726087596
33,Karnataka,Maize,2023,734,40,0.7436176564166505,3.2861767972836944,1851,25.20321035875577,58,38,20000,1,4,9,85,93,2.12,0.89,26.180579540108816,39.27307532808521,0.83,7.59,1.96,0.84,1.44,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.76,54.34024894318992
34,Karnataka,Maize,2023,851,38,0.7440750859234461,3.1208490092631287,1325,26.87320236582554,58,38,20000,1,4,9,85,68,2.04,0.93,26.569680988754936,37.034178746292206,0.31,5.82,1.96,0.84,0.9,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.55,54.15760046246324
35,Karnataka,Maize,2023,704,43,0.6674781284874933,2.581477302450919,1326,28.412512687640948,58,38,20000,1,4,9,85,51,2.3,0.72,27.45643269722372,35.96484830850499,0.36,6.18,1.96,0.84,1.08,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.57,61.441858958240815
36,Tamil Nadu,Cotton,2024,1153,61,0.9174743649656566,3.4700686957211895,5982,31.734321824026757,65,45,40000,1,5,14,92,74,3.17,0.96,30.670604991178475,43.4234945249808,0.74,7.24,2.84,1.06,0.89,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.79,61.39302338707914
37,Maharashtra,Sugarcane,2025,826,58,0.8237431441427122,2.8566255573775576,3112,33.730408830014575,67,47,35000,0,3,11,89,57,2.98,0.91,31.50356459165073,49.38329454771996,0.87,5.59,2.29,1.01,0.97,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.75,67.20231960504026
38,Andhra Pradesh,Rice,2022,1042,54,0.7952837400690289,3.120378149505534,1866,27.500920102514986,62,42,30000,0,3,12,90,58,2.43,0.7,29.87345997747347,44.35227933106268,0.72,6.55,2.44,1.06,1.31,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.74,57.371133199623024
39,Andhra Pradesh,Rice,2022,873,47,0.7767284612921515,3.5807685836144216,1868,28.52821553004423,62,42,30000,0,3,12,90,88,4.64,0.87,28.60175661963354,42.798608743639605,0.52,6.4,2.44,1.06,0.93,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.68,57.80669767391177
40,Andhra Pradesh,Rice,2022,884,45,0.7967997266884378,3.9287634212054923,1928,27.112915038602825,62,42,30000,0,3,12,90,58,2.43,0.7,29.87345997747347,44.35227933106268,0.72,6.55,2.44,1.06,1.31,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.74,63.723482676428645
41,Telangana,Wheat,2021,723,44,0.8212208236781526,3.1967434280059845,1866,29.420661379885892,60,40,25000,0,2,10,88,96,1.02,0.8,28.02418611659856,37.56204860696855,0.82,7.15,2.09,1.11,0.59,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.77,61.89181410427517
42,Telangana,Wheat,2021,727,42,0.7933178674895772,3.5429454824561972,2027,27.435023048085096,60,40,25000,0,2,10,88,70,1.3,0.96,27.773470692601073,39.358586348000564,0.69,7.03,2.09,1.11,0.52,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.73,58.41469406608442
43,Andhra Pradesh,Rice,2022,865,50,0.8421054660897871,3.4458866198598077,2237,29.52446811156894,62,42,30000,0,3,12,90,71,2.43,0.94,29.071549368149515,40.34561585676336,0.61,7.91,2.44,1.06,1.05,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.75,59.15609765243045
44,Telangana,Wheat,2021,758,47,0.7557152351109097,3.4085835457678253,2023,28.859593752309156,60,40,25000,0,2,10,88,74,2.32,0.74,28.849387236557124,40.46142330775815,0.53,5.54,2.09,1.11,1.13,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.64,63.13710270757308
45,Andhra Pradesh,Rice,2022,1031,48,0.841938815557482,3.731872737286501,1771,28.71937867897262,62,42,30000,0,3,12,90,78,3.74,0.97,28.72725920475859,42.17790347013604,0.69,6.22,2.44,1.06,0.97,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.72,59.171032294698904
46,Maharashtra,Sugarcane,2025,893,54,0.7528121506277924,2.9739637059033384,2805,31.225769346200973,67,47,35000,0,3,11,89,82,2.09,0.75,32.26461166118716,48.15137118615616,0.89,5.7,2.29,1.01,1.14,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.76,67.42027069666379
47,Tamil Nadu,Cotton,2024,1014,59,0.8675321345773014,3.761216058975812,6181,31.848851640463778,65,45,40000,1,5,14,92,72,3.65,0.85,29.073773894709067,44.09525744767596,0.86,6.81,2.84,1.06,1.12,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.81,69.68208840862906
48,Andhra Pradesh,Rice,2022,860,48,0.8326753348542331,3.637302156538024,1832,30.857952900095416,62,42,30000,0,3,12,90,71,2.43,0.94,29.071549368149515,40.34561585676336,0.61,7.91,2.44,1.06,1.05,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.75,58.47852437862384
49,Telangana,Wheat,2021,892,43,0.744609656554132,2.7706966081843665,2033,27.157745472120087,60,40,25000,0,2,10,88,88,1.39,0.89,28.406037917790357,40.331204869596775,0.31,6.86,2.09,1.11,1.2,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.61,64.40876267494708
50,Karnataka,Maize,2023,738,38,0.7323003574446935,2.6615401877629563,1568,26.918500386977833,58,38,20000,1,4,9,85,51,2.3,0.72,27.45643269722372,35.96484830850499,0.36,6.18,1.96,0.84,1.08,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.57,54.828930530686684
1,Andhra Pradesh,Rice,2022,871,45,0.8157764612704134,3.1023321795340633,2115,30.12272829875145,62,42,30000,0,3,12,90,71,2.43,0.94,29.071549368149515,40.34561585676336,0.61,7.91,2.44,1.06,1.05,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.75,65.43680529664978
2,Tamil Nadu,Cotton,2024,1102,63,0.9059520148716944,3.8104987136973794,6225,29.56095419833598,65,45,40000,1,5,14,92,58,2.3,0.8,30.319968092068358,46.33471269156903,0.32,5.6,2.84,1.06,1.3,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.62,61.9494276897016
3,Andhra Pradesh,Rice,2022,1034,49,0.7905988184188473,3.933192917049018,2070,29.314255729117416,62,42,30000,0,3,12,90,78,3.74,0.97,28.72725920475859,42.17790347013604,0.69,6.22,2.44,1.06,0.97,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.72,65.26867847173362
4,Tamil Nadu,Cotton,2024,1174,55,0.9009296127140768,4.037402481209222,6243,31.645367264865634,65,45,40000,1,5,14,92,70,2.55,0.79,29.735566265438507,45.29240273619952,0.67,6.6,2.84,1.06,0.89,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.75,65.62655422902742
5,Telangana,Wheat,2021,881,46,0.7321149823349417,3.501825899875515,1761,28.216397121583306,60,40,25000,0,2,10,88,76,4.21,0.76,27.373037020799707,41.478948430708144,0.72,5.93,2.09,1.11,1.41,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.71,62.621875111940824
6,Karnataka,Maize,2023,790,43,0.6918932977983946,2.7663745945045486,1582,25.697993945591822,58,38,20000,1,4,9,85,77,4.95,0.86,27.181785886376485,40.09534046296507,0.48,6.13,1.96,0.84,0.57,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.61,60.136073662634715
7,Tamil Nadu,Cotton,2024,1123,55,0.9075865065202787,3.761666083195043,6128,29.514813422324636,65,45,40000,1,5,14,92,86,3.92,0.83,29.34873285800998,43.4639378602745,0.6,7.34,2.84,1.06,0.82,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.75,62.07511495384879
8,Maharashtra,Sugarcane,2025,802,59,0.7838732955774432,2.9084003727166223,2979,33.372579460118985,67,47,35000,0,3,11,89,98,1.56,0.94,31.64156012994347,45.952398188955605,0.72,6.52,2.29,1.01,1.46,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.73,67.68812736433873
9,Telangana,Wheat,2021,858,43,0.7863737101445399,3.575933022186205,1789,28.576852063958473,60,40,25000,0,2,10,88,74,2.32,0.74,28.849387236557124,40.46142330775815,0.53,5.54,2.09,1.11,1.13,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.64,63.677231528050925
10,Andhra Pradesh,Rice,2022,918,47,0.790497923282591,3.783160029027903,1746,29.602897537335203,62,42,30000,0,3,12,90,93,4.26,0.73,28.452991550395875,41.206294818356604,0.85,6.2,2.44,1.06,1.18,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.77,61.321162368019294
11,Karnataka,Maize,2023,763,39,0.7241995391126171,2.468118097597725,1513,28.467285942753957,58,38,20000,1,4,9,85,93,2.12,0.89,26.180579540108816,39.27307532808521,0.83,7.59,1.96,0.84,1.44,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.76,62.66590770223317
12,Telangana,Wheat,2021,860,46,0.735227910326876,3.212260563876261,1523,29.57589222985002,60,40,25000,0,2,10,88,76,4.21,0.76,27.373037020799707,41.478948430708144,0.72,5.93,2.09,1.11,1.41,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.71,59.52215100101718
13,Telangana,Wheat,2021,899,47,0.81525426448755,3.187374807921245,1820,29.679170287117746,60,40,25000,0,2,10,88,60,3.08,0.83,28.005358046457722,42.38266155971546,0.88,6.04,2.09,1.11,0.55,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.76,56.427856366678846
14,Karnataka,Maize,2023,837,36,0.6698196386421668,2.9250915526865287,1573,25.379396773012623,58,38,20000,1,4,9,85,51,2.3,0.72,27.45643269722372,35.96484830850499,0.36,6.18,1.96,0.84,1.08,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.57,56.89434680077673
15,Andhra Pradesh,Rice,2022,865,51,0.857439803170833,3.9461868939912614,2255,29.176504007852404,62,42,30000,0,3,12,90,78,3.74,0.97,28.72725920475859,42.17790347013604,0.69,6.22,2.44,1.06,0.97,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.72,66.51702406390537
16,Maharashtra,Sugarcane,2025,865,50,0.7852529241300518,3.3797714417624793,3012,32.96203808487327,67,47,35000,0,3,11,89,56,4.09,0.95,32.38187547620493,49.83806332851467,0.78,6.89,2.29,1.01,1.34,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.76,65.19720849339855
17,Telangana,Wheat,2021,775,46,0.8022683574474487,3.2402172667786187,1862,29.027707380508055,60,40,25000,0,2,10,88,70,1.3,0.96,27.773470692601073,39.358586348000564,0.69,7.03,2.09,1.11,0.52,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.73,63.68098159867063
18,Andhra Pradesh,Rice,2022,958,52,0.8019225297786188,3.050322932934664,2079,29.426864807880015,62,42,30000,0,3,12,90,71,2.43,0.94,29.071549368149515,40.34561585676336,0.61,7.91,2.44,1.06,1.05,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.75,65.8125068168189
19,Maharashtra,Sugarcane,2025,788,51,0.8405911671234648,2.862907476018024,3169,30.667149340734696,67,47,35000,0,3,11,89,64,1.79,0.97,31.03317565785571,47.40985162001283,0.79,7.29,2.29,1.01,0.52,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.78,65.50186524331961
20,Andhra Pradesh,Rice,2022,938,53,0.7826637125518374,3.1873467913267888,1815,30.18968221576666,62,42,30000,0,3,12,90,78,3.74,0.97,28.72725920475859,42.17790347013604,0.69,6.22,2.44,1.06,0.97,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.72,57.83257658050632
21,Tamil Nadu,Cotton,2024,1173,55,0.8478519789272598,3.432470771691748,5941,30.880445334059782,65,45,40000,1,5,14,92,86,3.92,0.83,29.34873285800998,43.4639378602745,0.6,7.34,2.84,1.06,0.82,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.75,67.24557909158818
22,Andhra Pradesh,Rice,2022,961,50,0.8193030125158802,3.7433528955700126,2078,27.344543086196147,62,42,30000,0,3,12,90,93,4.26,0.73,28.452991550395875,41.206294818356604,0.85,6.2,2.44,1.06,1.18,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.77,60.11512299013986
23,Telangana,Wheat,2021,746,40,0.7381938439038146,3.4233303039939633,1705,27.855239298697505,60,40,25000,0,2,10,88,79,1.78,0.93,28.523239230657435,40.98101061464833,0.72,6.31,2.09,1.11,1.09,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.72,62.82923614257572
24,Maharashtra,Sugarcane,2025,921,52,0.7695980184701763,2.9360562344316428,3165,30.695909598087216,67,47,35000,0,3,11,89,57,2.98,0.91,31.50356459165073,49.38329454771996,0.87,5.59,2.29,1.01,0.97,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.75,66.42654848260433
25,Maharashtra,Sugarcane,2025,886,55,0.8443766382212015,3.6360789007952805,2979,31.349908182851888,67,47,35000,0,3,11,89,53,3.49,0.77,31.22694704248118,47.01582255863115,0.5,7.39,2.29,1.01,1.2,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.69,66.85266742342621
26,Telangana,Wheat,2021,827,42,0.8276489661147888,2.854786034846112,1617,26.07232436882274,60,40,25000,0,2,10,88,79,1.78,0.93,28.523239230657435,40.98101061464833,0.72,6.31,2.09,1.11,1.09,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.72,62.77909406748537
27,Tamil Nadu,Cotton,2024,1177,62,0.8676259329330422,3.701175586997359,6136,29.601319473643034,65,45,40000,1,5,14,92,74,3.17,0.96,30.670604991178475,43.4234945249808,0.74,7.24,2.84,1.06,0.89,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.79,63.82363331061628
28,Maharashtra,Sugarcane,2025,826,54,0.8423286021013936,3.0489768991613646,3008,32.19950768462484,67,47,35000,0,3,11,89,93,1.35,0.82,32.34427109481176,44.60882925719619,0.86,6.79,2.29,1.01,0.53,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.78,66.43127345322915
29,Karnataka,Maize,2023,847,36,0.7044824675673431,2.6723070985730475,1755,27.478330371308346,58,38,20000,1,4,9,85,52,3.83,0.77,27.2903455808189,36.591214206090356,0.61,7.89,1.96,0.84,0.57,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.7,56.76190468769622
30,Maharashtra,Sugarcane,2025,764,53,0.7769742465873768,3.054663765889962,3174,32.65396138051484,67,47,35000,0,3,11,89,93,1.35,0.82,32.34427109481176,44.60882925719619,0.86,6.79,2.29,1.01,0.53,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.78,65.6734051527728
31,Maharashtra,Sugarcane,2025,785,58,0.8202398721080599,3.288950926438452,2799,33.34516525240984,67,47,35000,0,3,11,89,75,3.92,0.86,32.63444440040243,45.68463417464513,0.58,7.64,2.29,1.01,0.78,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.72,67.2594657690146
32,Maharashtra,Sugarcane,2025,812,53,0.8158901806574858,3.207407881354685,2960,30.86185162910292,67,47,35000,0,3,11,89,82,2.09,0.75,32.26461166118716,48.15137118615616,0.89,5.7,2.29,1.01,1.14,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.76,70.0879944450115
33,Andhra Pradesh,Rice,2022,918,54,0.8689125319108733,3.9865694907793268,2004,27.481927289753873,62,42,30000,0,3,12,90,78,3.74,0.97,28.72725920475859,42.17790347013604,0.69,6.22,2.44,1.06,0.97,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.72,60.61768311922566
34,Andhra Pradesh,Rice,2022,1018,54,0.7965047287409283,3.0559263501282254,2053,30.406148687591703,62,42,30000,0,3,12,90,91,1.3,0.97,28.08155028310953,42.89779739428329,0.52,5.89,2.44,1.06,0.7,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.66,62.24254720537736
35,Telangana,Wheat,2021,773,47,0.7972059502661736,2.8421813763873516,1785,26.6264512595706,60,40,25000,0,2,10,88,61,4.31,0.98,28.26705942152179,40.9117675570156,0.38,5.56,2.09,1.11,0.96,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.59,61.707273254426006
36,Telangana,Wheat,2021,723,44,0.7352023755029448,2.7528258939086028,1827,29.89904032534478,60,40,25000,0,2,10,88,70,1.14,0.93,27.99449701178477,42.402508342979985,0.85,7.56,2.09,1.11,0.67,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.79,57.69439446303655
37,Telangana,Wheat,2021,748,49,0.741364603869672,3.325841194982376,1602,29.37015291759455,60,40,25000,0,2,10,88,70,1.3,0.96,27.773470692601073,39.358586348000564,0.69,7.03,2.09,1.11,0.52,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.73,57.77522804902392
38,Karnataka,Maize,2023,805,35,0.6503918374951093,2.3545092774137193,1362,27.003506423558395,58,38,20000,1,4,9,85,64,2.76,0.84,27.94356416544192,36.45111374540271,0.41,6.98,1.96,0.84,0.6,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.61,62.33413127023455
39,Karnataka,Maize,2023,666,41,0.7499460681059673,3.136439737376123,1581,28.925685699688103,58,38,20000,1,4,9,85,77,4.95,0.86,27.181785886376485,40.09534046296507,0.48,6.13,1.96,0.84,0.57,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.61,60.235345733310886
40,Telangana,Wheat,2021,703,42,0.8102273697147478,3.211938630681928,1940,26.389506916432016,60,40,25000,0,2,10,88,88,1.39,0.89,28.406037917790357,40.331204869596775,0.31,6.86,2.09,1.11,1.2,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.61,60.77186676223309
41,Maharashtra,Sugarcane,2025,839,59,0.8286723014733541,3.3270076245815337,2992,31.212263044700407,67,47,35000,0,3,11,89,57,2.98,0.91,31.50356459165073,49.38329454771996,0.87,5.59,2.29,1.01,0.97,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.75,68.47720054420611
42,Karnataka,Maize,2023,856,42,0.700972607528818,2.8615945077121943,1306,27.552897660162447,58,38,20000,1,4,9,85,85,1.74,0.73,26.557292928473224,39.67925327514574,0.81,5.71,1.96,0.84,1.13,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.69,53.29299443103418
43,Tamil Nadu,Cotton,2024,1059,57,0.860006708290544,3.5708137063062106,5991,29.400027473892713,65,45,40000,1,5,14,92,73,4.69,0.77,29.484110543023,42.05518230969978,0.63,7.94,2.84,1.06,1.14,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.78,66.18102965561697
44,Andhra Pradesh,Rice,2022,904,45,0.7851264284462676,3.1976903031144874,1889,30.71349020792317,62,42,30000,0,3,12,90,73,3.19,0.71,28.10295750249998,44.322518545590704,0.88,7.06,2.44,1.06,0.87,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.8,62.09508873224202
45,Karnataka,Maize,2023,675,39,0.6784674738846463,2.6188173228730047,1775,25.26250435271127,58,38,20000,1,4,9,85,99,2.24,0.98,26.51588325543031,36.171457926788264,0.65,5.62,1.96,0.84,1.24,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.64,58.457496797794356
46,Maharashtra,Sugarcane,2025,778,51,0.787597122192914,3.3934964158218515,3210,32.19764732824386,67,47,35000,0,3,11,89,82,2.09,0.75,32.26461166118716,48.15137118615616,0.89,5.7,2.29,1.01,1.14,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.76,65.59423826830817
47,Maharashtra,Sugarcane,2025,900,53,0.8256310096980295,3.0101177759402145,3161,32.36346506958046,67,47,35000,0,3,11,89,64,1.79,0.97,31.03317565785571,47.40985162001283,0.79,7.29,2.29,1.01,0.52,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.78,62.81473897712942
48,Andhra Pradesh,Rice,2022,863,45,0.8239661788903152,3.1163317271332613,1752,29.610912495108895,62,42,30000,0,3,12,90,73,3.19,0.71,28.10295750249998,44.322518545590704,0.88,7.06,2.44,1.06,0.87,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.8,58.93339233612052
49,Maharashtra,Sugarcane,2025,828,58,0.7577483626555483,3.770116886418432,3185,31.022664893327256,67,47,35000,0,3,11,89,98,1.56,0.94,31.64156012994347,45.952398188955605,0.72,6.52,2.29,1.01,1.46,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.73,71.50744713212671
50,Maharashtra,Sugarcane,2025,926,55,0.7518029008958913,2.8219818148096225,3189,31.45826571007946,67,47,35000,0,3,11,89,57,2.98,0.91,31.50356459165073,49.38329454771996,0.87,5.59,2.29,1.01,0.97,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.75,66.08699562270934
